,Model,StandardValues,ConditionOfInterest,ID,Repetition,Mean_Modeled,SD_Modeled,AIC,CoefCond,CoefInteract,PvaluesCoI,PvaluesInterac,SECoI,SEInterac,Mean_Actual,SD_Actual,PSE_Difference,JND_Difference,Condition_PSEJND,ActualPSEs,ActualSDs,Condition,AIC_Norm
1326,M14,6,0,s12,1,1.735954218,0.888854455,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.73353729,0.958860735,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1327,M14,7,0,s12,1,2.088331142,1.063447969,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.022460171,1.118670857,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1328,M14,8,0,s12,1,2.466333164,1.264814123,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.311383053,1.27848098,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1329,M14,5,0,s13,1,-0.595127869,0.758414544,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.590179017,0.8926326,0.05,-0.125,-0.1250.05,0,0.75,Baseline,567.5375106
1330,M14,6,0,s13,1,-0.711828859,0.878464868,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.708214821,1.07115912,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1331,M14,7,0,s13,1,-0.814925527,1.060549554,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.826250624,1.24968564,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1332,M14,8,0,s13,1,-0.96015622,1.257612819,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.944286428,1.42821216,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1333,M14,5,0,s14,1,0.553733829,0.762582295,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.613238564,0.848097143,0.05,-0.125,-0.1250.05,0,0.75,Baseline,567.5375106
1334,M14,6,0,s14,1,0.682926017,0.885962502,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.735886276,1.017716571,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1335,M14,7,0,s14,1,0.795424738,1.061843432,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.858533989,1.187336,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1336,M14,8,0,s14,1,0.99963946,1.258506654,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.981181702,1.356955429,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1337,M14,5,0,s15,1,1.15887819,0.765227317,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.150490518,0.691834385,0.05,-0.125,-0.1250.05,0,0.75,Baseline,567.5375106
1338,M14,6,0,s15,1,1.355688706,0.889929802,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.380588622,0.830201261,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1339,M14,7,0,s15,1,1.624804262,1.06310741,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.610686726,0.968568138,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1340,M14,8,0,s15,1,1.958337635,1.264719442,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.840784829,1.106935015,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1341,M14,5,0,s16,1,0.162106949,0.760179668,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.174656348,0.645948538,0.05,-0.125,-0.1250.05,0,0.75,Baseline,567.5375106
1342,M14,6,0,s16,1,0.210915603,0.891264682,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.209587618,0.775138245,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1343,M14,7,0,s16,1,0.286759963,1.058307531,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.244518888,0.904327953,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1344,M14,8,0,s16,1,0.330997654,1.273673255,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.279450157,1.03351766,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1345,M14,5,0,s17,1,-0.479355591,0.766679721,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.494212855,0.656135652,0.05,-0.125,-0.1250.05,0,0.75,Baseline,567.5375106
1346,M14,6,0,s17,1,-0.564058552,0.887752327,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.593055426,0.787362783,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1347,M14,7,0,s17,1,-0.672096974,1.061933916,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.691897997,0.918589913,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1348,M14,8,0,s17,1,-0.758508541,1.258226139,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.790740568,1.049817044,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1349,M14,5,0,s18,1,1.377141607,0.763907215,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.346083025,0.575123196,0.05,-0.125,-0.1250.05,0,0.75,Baseline,567.5375106
1350,M14,6,0,s18,1,1.592638501,0.894574651,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.615299631,0.690147835,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1351,M14,7,0,s18,1,1.929205076,1.0658139,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.884516236,0.805172475,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1352,M14,8,0,s18,1,2.310883491,1.269014668,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.153732841,0.920197114,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1353,M14,5,0,s19,1,-0.313103015,0.764746242,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.393092162,0.70186313,0.05,-0.125,-0.1250.05,0,0.75,Baseline,567.5375106
1354,M14,6,0,s19,1,-0.355056203,0.894260807,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.471710594,0.842235756,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1355,M14,7,0,s19,1,-0.449896853,1.050564988,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.550329026,0.982608382,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1356,M14,8,0,s19,1,-0.480531643,1.25821217,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.628947459,1.122981007,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1357,M14,5,0,s20,1,0.801468841,0.762473829,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.787684053,0.973802505,0.05,-0.125,-0.1250.05,0,0.75,Baseline,567.5375106
1358,M14,6,0,s20,1,0.9270626,0.890008467,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.945220864,1.168563006,0.05,-0.125,-0.1250.05,0,0.9,Baseline,567.5375106
1359,M14,7,0,s20,1,1.106414051,1.060966742,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.102757675,1.363323507,0.05,-0.125,-0.1250.05,0,1.05,Baseline,567.5375106
1360,M14,8,0,s20,1,1.330221128,1.26225711,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.260294485,1.558084008,0.05,-0.125,-0.1250.05,0,1.2,Baseline,567.5375106
1361,M14,5,1,s1,1,0.959718513,0.726228793,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.971703273,0.818351059,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1362,M14,6,1,s1,1,1.171453921,0.835304388,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.166043927,0.982021271,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1363,M14,7,1,s1,1,1.340985357,0.988917961,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.360384582,1.145691483,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1364,M14,8,1,s1,1,1.593096678,1.152750887,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.554725236,1.309361694,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1365,M14,5,1,s2,1,-0.448411014,0.719781726,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.425441655,0.955002659,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1366,M14,6,1,s2,1,-0.507543864,0.843963008,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.510529986,1.146003191,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1367,M14,7,1,s2,1,-0.576789275,0.977357291,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.595618318,1.337003723,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1368,M14,8,1,s2,1,-0.680722623,1.14940265,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.680706649,1.528004255,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1369,M14,5,1,s3,1,-1.3747274,0.725379597,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.361548232,0.90725274,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1370,M14,6,1,s3,1,-1.572198572,0.835520599,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.633857879,1.088703288,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1371,M14,7,1,s3,1,-1.844942724,0.975282449,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.906167525,1.270153837,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1372,M14,8,1,s3,1,-2.174673358,1.150882849,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-2.178477172,1.451604385,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1373,M14,5,1,s4,1,-0.759282014,0.724366291,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.744042191,0.829182939,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1374,M14,6,1,s4,1,-0.85617022,0.837688192,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.892850629,0.995019527,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1375,M14,7,1,s4,1,-1.008094094,0.976692797,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.041659067,1.160856114,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1376,M14,8,1,s4,1,-1.179997951,1.147433258,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.190467506,1.326692702,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1377,M14,5,1,s5,1,0.663609253,0.723010548,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.716025788,0.646246101,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1378,M14,6,1,s5,1,0.768054913,0.833671623,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.859230945,0.775495321,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1379,M14,7,1,s5,1,0.911750075,0.985548818,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.002436103,0.904744541,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1380,M14,8,1,s5,1,1.091248835,1.147309431,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.14564126,1.033993762,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1381,M14,5,1,s6,1,-0.42069089,0.715021354,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.351956334,0.958603552,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1382,M14,6,1,s6,1,-0.493477488,0.835986388,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.422347601,1.150324262,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1383,M14,7,1,s6,1,-0.56495055,0.9741737,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.492738867,1.342044973,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1384,M14,8,1,s6,1,-0.651522514,1.151695828,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.563130134,1.533765683,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1385,M14,5,1,s7,1,1.106749021,0.72623804,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.136731424,0.705418028,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1386,M14,6,1,s7,1,1.281265265,0.834877172,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.364077709,0.846501633,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1387,M14,7,1,s7,1,1.513604355,0.985560325,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.591423994,0.987585239,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1388,M14,8,1,s7,1,1.806135867,1.147544988,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.818770279,1.128668844,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1389,M14,5,1,s8,1,1.807983631,0.725049794,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.834733466,0.616408811,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1390,M14,6,1,s8,1,2.063912338,0.841087526,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.201680159,0.739690573,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1391,M14,7,1,s8,1,2.460666602,0.984203422,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.568626852,0.862972336,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1392,M14,8,1,s8,1,2.958349519,1.164523479,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.935573546,0.986254098,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1393,M14,5,1,s9,1,-1.290837853,0.721782493,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.21422285,0.449463053,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1394,M14,6,1,s9,1,-1.481945002,0.828366048,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.45706742,0.539355664,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1395,M14,7,1,s9,1,-1.738220018,0.979827173,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.69991199,0.629248274,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1396,M14,8,1,s9,1,-2.042593497,1.158874983,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.94275656,0.719140885,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1397,M14,5,1,s10,1,1.01716681,0.722633036,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.03113572,0.70157123,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1398,M14,6,1,s10,1,1.197868582,0.842142272,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.237362865,0.841885476,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1399,M14,7,1,s10,1,1.472895959,0.985852274,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.443590009,0.982199723,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1400,M14,8,1,s10,1,1.675743669,1.151220467,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.649817153,1.122513969,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1401,M14,5,1,s11,1,-0.676729079,0.725632919,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.677625455,0.618200338,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1402,M14,6,1,s11,1,-0.758761255,0.836333313,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.813150546,0.741840406,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1403,M14,7,1,s11,1,-0.911349809,0.980266531,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.948675637,0.865480473,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1404,M14,8,1,s11,1,-1.051086888,1.14460677,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-1.084200728,0.989120541,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1405,M14,5,1,s12,1,1.819240872,0.730516437,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.766845129,0.699169286,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1406,M14,6,1,s12,1,2.137826634,0.845092675,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.120214154,0.839003143,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1407,M14,7,1,s12,1,2.531730663,0.995046856,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.47358318,0.978837,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1408,M14,8,1,s12,1,2.967372454,1.156481412,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.826952206,1.118670857,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1409,M14,5,1,s13,1,-0.374032437,0.722689202,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.369687968,0.781053525,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1410,M14,6,1,s13,1,-0.426362258,0.835060644,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.443625562,0.93726423,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1411,M14,7,1,s13,1,-0.491812122,0.985731205,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.517563156,1.093474935,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1412,M14,8,1,s13,1,-0.565392576,1.145070433,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.591500749,1.24968564,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1413,M14,5,1,s14,1,0.852401522,0.724850994,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.893900492,0.742085,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1414,M14,6,1,s14,1,1.005022027,0.839375291,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.07268059,0.890502,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1415,M14,7,1,s14,1,1.195047665,0.982936975,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.251460689,1.038919,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1416,M14,8,1,s14,1,1.384363198,1.161112973,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.430240787,1.187336,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1417,M14,5,1,s15,1,1.466076424,0.727197359,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.458015044,0.605355086,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1418,M14,6,1,s15,1,1.715206149,0.837974849,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,1.749618053,0.726426104,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1419,M14,7,1,s15,1,2.03138941,0.985676753,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.041221062,0.847497121,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1420,M14,8,1,s15,1,2.375984083,1.163623045,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,2.332824071,0.968568138,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1421,M14,5,1,s16,1,0.421244323,0.721470779,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.433389166,0.565204971,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1422,M14,6,1,s16,1,0.487984897,0.83331852,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.520066999,0.678245965,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
1423,M14,7,1,s16,1,0.548969876,0.992939323,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.606744832,0.791286959,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,567.5375106
1424,M14,8,1,s16,1,0.691516414,1.151670702,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,0.693422665,0.904327953,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,567.5375106
1425,M14,5,1,s17,1,-0.27393366,0.724805106,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.268923498,0.574118696,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,567.5375106
1426,M14,6,1,s17,1,-0.278253063,0.838404069,14322.87772,-0.608162462,0.124436451,1.37E-16,0.045725987,0.073558996,0.062283188,-0.322708198,0.688942435,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,567.5375106
